Symbol_1,Symbol_2,Correlation
ANTM,SYK,0.4991699522182321
ANTM,SIVB,0.3961171046039888
ANTM,SYF,0.4491051211616553
ANTM,SNPS,0.3929229134613847
ANTM,SYY,0.3907562960421635
ANTM,TROW,0.4518323040414216
ANTM,TTWO,0.2230719876641679
ANTM,TPR,0.3921371206811662
ANTM,TGT,0.2704969483612972
ANTM,TEL,0.4698989651499852
ANTM,FTI,0.3081586001377977
ANTM,TFX,0.4217157691381499
ANTM,TXN,0.3818905101108523
ANTM,TXT,0.3955127699357649
ANTM,TMO,0.4386191041268061
ANTM,TWTR,0.2223940270535499
ANTM,TJX,0.4440384511577879
ANTM,TSCO,0.2590537114947468
ANTM,TDG,0.3811658691809143
ANTM,TRV,0.4551341417394059
ANTM,TRIP,0.1978800002997229
ANTM,TSN,0.2691744052473162
ANTM,UDR,0.4213158497655911
ANTM,ULTA,0.3794843470574716
ANTM,USB,0.4421759630273525
ANTM,UAA,0.2619083126803115
ANTM,UNP,0.440754238487395
ANTM,UAL,0.328769995768764
ANTM,UNH,0.8051893245114243
ANTM,UPS,0.3563792000188106
ANTM,URI,0.3790846855106481
ANTM,UHS,0.493997385076217
ANTM,UNM,0.4508009560600445
ANTM,VFC,0.3885188065824637
ANTM,VLO,0.3949763729735018
ANTM,VTR,0.3279153234072361
ANTM,VRSN,0.4079400091403067
ANTM,VRSK,0.4322622170748198
ANTM,VZ,0.3443454555862882
ANTM,VRTX,0.3269432925480905
ANTM,V,0.4784031648071619
ANTM,VNO,0.3975994460209002
ANTM,VMC,0.3428319762547003
ANTM,WMT,0.2554739211512383
ANTM,WBA,0.365441533141468
ANTM,DIS,0.3580392441741952
ANTM,WM,0.454432241081762
ANTM,WAT,0.4018967175036774
ANTM,WEC,0.305326037369798
ANTM,WFC,0.4255328420871569
ANTM,WELL,0.3492690383586597
ANTM,WDC,0.3451882021603252
ANTM,WU,0.3567999870314408
ANTM,WY,0.4585256717430284
ANTM,WHR,0.368644033916455
ANTM,WMB,0.3213564015812369
ANTM,WLTW,0.4172809483199566
ANTM,WYNN,0.3074662395156471
ANTM,XEL,0.3697855236630444
ANTM,XRX,0.4100217337190743
ANTM,XLNX,0.3025134244706211
ANTM,XYL,0.4323806211388039
ANTM,YUM,0.4233793045135319
ANTM,ZBH,0.4233139147669707
ANTM,ZION,0.3527797581027044
ANTM,ZTS,0.4887978714084634
AON,AOS,0.3791541770330021
AON,APA,0.359488108004291
AON,AIV,0.3699037635081267
AON,AAPL,0.4039725191145878
AON,AMAT,0.3877033257789846
AON,APTV,0.4070307731715311
AON,ADM,0.4268353954044671
AON,ANET,0.2767455989045407
AON,AJG,0.7012869512654634
AON,AIZ,0.4419004807368749
AON,T,0.3820786505297273
AON,ADSK,0.3990948271656602
AON,ADP,0.5101787567311984
AON,AZO,0.3021528357195846
AON,AVB,0.4004627580297217
AON,AVY,0.4653559533717837
AON,BLL,0.4086824546280937
AON,BAC,0.4965324658363794
AON,BK,0.4800116641641535
AON,BAX,0.4021479377233624
AON,BDX,0.3576135897423395
AON,BRK-B,0.5863475466633538
AON,BBY,0.3403452604849811
AON,BIIB,0.2059348989073082
AON,BLK,0.5211764817628057
AON,HRB,0.2834439043460243
AON,BA,0.3960174045798239
AON,BKNG,0.3674690033556257
AON,BWA,0.4071512587535695
AON,BXP,0.4275835194643655
AON,BSX,0.4616092527454958
AON,BMY,0.3139650705454757
AON,AVGO,0.3658091846365401
AON,BR,0.5113057176172362
AON,BF-B,0.3867582067051957
AON,CHRW,0.3300765824713115
AON,CDNS,0.4257486203562255
AON,CPB,0.1980051457798583
AON,COF,0.4854358489723664
AON,CPRI,0.2895402798327178
AON,CAH,0.313246248726875
AON,KMX,0.41594401524495
AON,CCL,0.3378259305726381
AON,CAT,0.4375592282586921
AON,CBOE,0.291564776690203
AON,CBRE,0.4537217731512524
AON,CE,0.4580588137935265
AON,CNC,0.3074656850752584
AON,CNP,0.4374855710524571
AON,CERN,0.3750751938965356
AON,CF,0.3280948159490965
AON,SCHW,0.445269408813484
AON,CHTR,0.3533877134154501
AON,CVX,0.4688883559954333
AON,CMG,0.317051723422775
AON,CB,0.5478234137318633
AON,CHD,0.3108188912792935
AON,CI,0.3590040187797449
AON,CINF,0.5246286342567335
AON,CTAS,0.4962939990095547
AON,CSCO,0.4468134328552693
AON,C,0.5125318733587146
AON,CFG,0.4457492860782147
AON,CTXS,0.2949742658797409
AON,CLX,0.1697855159397594
AON,CME,0.4336032000736908
AON,CMS,0.3702144091308319
AON,KO,0.5004197359489229
AON,CTSH,0.462595418245489
AON,CL,0.3819808750476022
AON,CMCSA,0.4212174014620813
AON,CMA,0.4340736172554199
AON,CAG,0.2436987798553606
AON,COP,0.4090120137169886
AON,ED,0.2814255250921698
AON,STZ,0.4127832770657746
AON,COO,0.3653480068935376
AON,CPRT,0.409900964680351
AON,GLW,0.437262652999263
AON,COST,0.3457309456739048
AON,COTY,0.2570585043541853
AON,CCI,0.4020372742404448
AON,CSX,0.4505887535902327
AON,CMI,0.453038292210331
AON,CVS,0.3316265625770593
AON,DHI,0.4080835369904769
AON,DHR,0.4489652743417956
AON,DRI,0.3978521229503946
AON,DVA,0.3121620819445467
AON,DE,0.3953821750539775
AON,DAL,0.3634283457433491
AON,XRAY,0.3363947632657587
AON,DVN,0.3552391619401914
AON,FANG,0.3343995864249821
AON,DLR,0.3326247379594219
AON,DFS,0.4860162404146227
AON,DISCA,0.2280132482558828
AON,DISCK,0.241150401796374
AON,DISH,0.3803319447556555
AON,DG,0.2202031245337152
AON,DLTR,0.2278457296970176
AON,D,0.3728837262884156
AON,DOV,0.5016140575462483
AON,DTE,0.4407395754209128
AON,DRE,0.4592779285580526
AON,DUK,0.3806312696699807
AON,DXC,0.3980972913082307
AON,EMN,0.4661966585469332
AON,ETN,0.5443887007876074
AON,EBAY,0.3181901629978448
AON,ECL,0.5531236054182579
AON,EIX,0.3350555067025663
AON,EW,0.3963704638162035
AON,EA,0.2537932404647099
AON,EMR,0.5184402559766496
AON,ETR,0.3957063666905343
AON,EOG,0.3675876949330409
AON,EFX,0.4227548194341513
AON,EQIX,0.3698074813502866
AON,EQR,0.3861001352998993
AON,ESS,0.3850691171853374
AON,EL,0.4455004469279765
AON,EVRG,0.371082228030302
AON,ES,0.3698804865534383
AON,RE,0.4611999951726301
AON,EXC,0.4107978968258683
AON,EXPE,0.3280325369530547
AON,EXPD,0.4477966053158139
AON,EXR,0.3139056538528324
AON,XOM,0.4292228308327077
AON,FFIV,0.345771683052521
AON,FB,0.322259539357187
AON,FAST,0.4398739115039516
AON,FRT,0.3575061223713509
AON,FDX,0.4057882725110802
AON,FIS,0.5106587832496922
AON,FITB,0.4880468025742649
AON,FE,0.3307768899749464
AON,FRC,0.4624866310588166
AON,FISV,0.4913490335445919
AON,FLT,0.4393958942343
AON,FLS,0.4344466132284165
AON,FLR,0.2802225735747874
AON,FMC,0.4340531202811132
AON,FL,0.2548674483999073
AON,F,0.4007555584365092
AON,FTNT,0.3684842623119047
AON,FBHS,0.4830488554541158
AON,BEN,0.4402587103839179
AON,FCX,0.3548704022196479
AON,GPS,0.280368091119923
AON,GRMN,0.43710563355747
AON,IT,0.4411177359274469
AON,GD,0.5044989241051012
AON,GE,0.3757887278307626
AON,GIS,0.2621596016295113
AON,GM,0.415336019000531
AON,GPC,0.4664318915654572
AON,GILD,0.3197512355286551
AON,GPN,0.4818682458592982
AON,GS,0.500243309841515
AON,GT,0.3505029454535789
AON,GWW,0.4110777977570582
AON,HAL,0.4181422850099475
AON,HBI,0.2539924113938189
AON,HOG,0.3509985760088542
AON,HIG,0.4634890817653087
AON,HAS,0.3792170339506865
AON,HCA,0.3761730777626135
AON,HP,0.3796002570249139
AON,HSIC,0.3664267686835476
AON,HSY,0.3568178187880066
AON,HES,0.3818705690571499
AON,HLT,0.3976000414889855
AON,HOLX,0.3556087894050257
AON,HD,0.485411472469294
AON,HON,0.5408308297769531
AON,HRL,0.2352495058624387
AON,HST,0.3510169691844662
AON,HPQ,0.4302348600070502
AON,HUM,0.3221072403318912
AON,HBAN,0.454675261624392
AON,HII,0.3658679503508684
AON,IDXX,0.3869779292233921
AON,INFO,0.5011521335727952
AON,ITW,0.5287440917199371
AON,ILMN,0.2996905996471495
AON,INTC,0.3997128761252723
AON,ICE,0.4792469813848927
AON,IBM,0.4658464615555112
AON,INCY,0.2442457962479655
AON,IP,0.4196812650548473
AON,IPG,0.4310522666937875
AON,IFF,0.3834207727355386
AON,INTU,0.4875756410476978
AON,ISRG,0.4452291455570141
AON,IVZ,0.4567281949411905
AON,IPGP,0.2985822183585273
AON,IQV,0.4835049488464443
AON,IRM,0.3566431054517076
AON,JKHY,0.4516928484892835
AON,JBHT,0.4071101359909675
AON,JEF,0.4725589230451524
AON,SJM,0.2366286007546519
AON,JNJ,0.4250791906778324
AON,JCI,0.45302167526087
AON,JPM,0.53030259855263
AON,JNPR,0.3901822822847029
AON,K,0.2434937865919357
AON,KEY,0.4662276976591022
AON,KEYS,0.3968151565596473
AON,KMB,0.3624334502779817
AON,KIM,0.3517536587342547
AON,KMI,0.3982917178874853
AON,KLAC,0.3835794455369409
AON,KSS,0.2663249745345623
AON,KR,0.0772838841988491
AON,LLL,0.0338432320628886
AON,LH,0.4023480376513973
AON,LRCX,0.4214019043127852
AON,LEG,0.4385735631639781
AON,LEN,0.431267223887582
AON,LLY,0.2936745807704397
AON,LNC,0.5147056611763206
AON,LIN,0.5433799733508426
AON,LKQ,0.4187862548119822
AON,LMT,0.4013230193516828
AON,L,0.5132104029549392
AON,LOW,0.4283132242144396
AON,LYB,0.4185325142994411
AON,MTB,0.4466359530001426
AON,MAC,0.283577743015362
AON,M,0.2312562195664653
AON,MRO,0.3346771235497612
AON,MPC,0.3807745053096067
AON,MAR,0.4286440725173784
AON,MMC,0.7503306489985361
AON,MLM,0.3723414166384344
AON,MAS,0.4549257130125447
AON,MA,0.5218053114506936
AON,MAT,0.2946632966996044
AON,MKC,0.365776604371563
AON,MCD,0.4665709357486131
AON,MCK,0.3121453300738268
AON,MDT,0.4789265923622641
AON,MRK,0.3908087990699039
AON,MET,0.5358821811201472
AON,MTD,0.4545532361124691
AON,MGM,0.394028913566191
AON,MCHP,0.4246365645842113
AON,MU,0.3333438070710079
AON,MSFT,0.4739617500996319
AON,MAA,0.3949761470112456
AON,MHK,0.3672525641437141
AON,TAP,0.3290270166000434
AON,MDLZ,0.4414174153649637
AON,MNST,0.3898439358382028
AON,MCO,0.5724790954051593
AON,MS,0.5307990299754434
AON,MOS,0.35818567294914
AON,MSI,0.4355311719760099
AON,MSCI,0.5051321255498699
AON,NDAQ,0.4949576040390314
AON,NOV,0.3390089224830854
AON,NKTR,0.180477579177078
AON,NTAP,0.368005719760389
AON,NFLX,0.2333855916102172
AON,NWL,0.3389894271290657
AON,NEM,0.1517420601994391
AON,NWSA,0.3833582604212641
AON,NWS,0.392683573519787
AON,NEE,0.399895874975747
AON,NLSN,0.3644249077885362
AON,NKE,0.4201247440133875
AON,NI,0.3584342663547954
AON,JWN,0.2577197960270284
AON,NSC,0.4740196849136279
AON,NTRS,0.4812306289072307
AON,NOC,0.3805160888977089
AON,NCLH,0.3233386605337494
AON,NRG,0.315756402397586
AON,NUE,0.4263540044280818
AON,NVDA,0.3077316906124311
AON,ORLY,0.307367045639847
AON,OXY,0.373710938787941
AON,OMC,0.4184009335556182
AON,OKE,0.4188601279489755
AON,ORCL,0.4092126465631192
AON,PCAR,0.440468694608066
AON,PKG,0.3881357975794769
AON,PH,0.5131691220545674
AON,PAYX,0.5275420360679819
AON,PNR,0.5038219390861084
AON,PBCT,0.3904260218858708
AON,PEP,0.4623332128154868
AON,PKI,0.4122921596063396
AON,PRGO,0.2561387661605259
AON,PFE,0.3255735908505708
AON,PM,0.3611869905310598
AON,PSX,0.3753777729482039
AON,PNW,0.3824609129981554
AON,PXD,0.3807012025993258
AON,PNC,0.5074247107233487
AON,RL,0.3059898037710423
AON,PPG,0.4781279173820796
AON,PPL,0.4319604846214217
AON,PFG,0.5544618324149779
AON,PG,0.4006927351505516
AON,PGR,0.4501668110756017
AON,PLD,0.4842302543364447
AON,PRU,0.5305639976158435
AON,PEG,0.4002724090344143
AON,PSA,0.3248565640030409
AON,PHM,0.4318207720341236
AON,PVH,0.3854191840665646
AON,QRVO,0.3298426700922037
AON,PWR,0.3868944523287264
AON,QCOM,0.3175560458200585
AON,DGX,0.3594176704780578
AON,RJF,0.4833497089517114
AON,O,0.3723782635980682
AON,REG,0.3654204468925084
AON,REGN,0.2234582678101062
AON,RF,0.4804064275479877
AON,RSG,0.4922287077889244
AON,RMD,0.3361989957488697
AON,RHI,0.4198934965604772
AON,ROK,0.488095486776721
AON,ROL,0.3792343759088559
AON,ROP,0.5209039892694719
AON,ROST,0.3998904485313223
AON,RCL,0.370617324770339
AON,CRM,0.3848420076173179
AON,SBAC,0.4230241116117755
AON,SLB,0.4017724466990378
AON,STX,0.3065388168618091
AON,SEE,0.3505736185882707
AON,SRE,0.3869596559874377
AON,SHW,0.4540477700471608
AON,SPG,0.3440448167506532
AON,SWKS,0.3718334065591936
AON,SLG,0.3631505944927994
AON,SNA,0.4341226828954119
AON,SO,0.3919749311922246
AON,LUV,0.3445630613610629
AON,SPGI,0.5578568326699513
AON,SWK,0.4806050396308757
AON,SBUX,0.438225007028617
AON,STT,0.4738561211300378
AON,SYK,0.5183523893117595
AON,SIVB,0.4116562834969627
AON,SYF,0.4171056125536855
AON,SNPS,0.4539546688626065
AON,SYY,0.3532671803251397
AON,TROW,0.514569882579046
AON,TTWO,0.2554895048471062
AON,TPR,0.3563296904304435
AON,TGT,0.2629225775726674
AON,TEL,0.4873648377025971
AON,FTI,0.3443974006411245
AON,TFX,0.4254814284634216
AON,TXN,0.4328665471809881
AON,TXT,0.4483277242871294
AON,TMO,0.4653103170727162
AON,TWTR,0.2219009523269785
AON,TJX,0.3914081989878891
AON,TSCO,0.3457408818912532
AON,TDG,0.3910817903110253
AON,TRV,0.5055245496754163
AON,TRIP,0.2542553751620675
AON,TSN,0.2685955257253825
AON,UDR,0.4177964350303107
AON,ULTA,0.3601885710323134
AON,USB,0.5034224490171129
AON,UAA,0.2976487128184056
AON,UNP,0.4735011185070046
AON,UAL,0.3321875736110218
AON,UNH,0.4152031367070064
AON,UPS,0.3957562756401406
AON,URI,0.4083626268653931
AON,UHS,0.3669891575860001
AON,UNM,0.4813563914536484
AON,VFC,0.4169756047296412
AON,VLO,0.3445624393497415
AON,VTR,0.3275203190534837
AON,VRSN,0.4464679297990196
AON,VRSK,0.4817304378125793
AON,VZ,0.3420748704251253
AON,VRTX,0.3002883465383592
AON,V,0.5307950292803947
AON,VNO,0.370404944919002
AON,VMC,0.3407340443160903
AON,WMT,0.2803100758176438
AON,WBA,0.3216412701570306
AON,DIS,0.4240590657417708
AON,WM,0.4880355002637417
AON,WAT,0.4195205977717655
AON,WEC,0.3426131187595488
AON,WFC,0.4549956228806204
AON,WELL,0.335819842376895
AON,WDC,0.3773351068376535
AON,WU,0.4077579520686203
AON,WY,0.4399318889774368
AON,WHR,0.4471716556536622
AON,WMB,0.3059697425111793
AON,WLTW,0.7072201151584956
AON,WYNN,0.3254703514417082
AON,XEL,0.3640158936593692
AON,XRX,0.4269717029891495
AON,XLNX,0.3130705245810591
AON,XYL,0.5035934877558469
AON,YUM,0.4651526394644445
AON,ZBH,0.454306955456469
AON,ZION,0.4141823769191058
AON,ZTS,0.4603101815510109
AOS,APA,0.2840605104447875
AOS,AIV,0.315117202243534
AOS,AAPL,0.3956434284513164
AOS,AMAT,0.4460989390298903
AOS,APTV,0.4794999873233604
AOS,ADM,0.4466495138274703
AOS,ANET,0.3252766075526528
AOS,AJG,0.4369347095510797
AOS,AIZ,0.4095097153783867
AOS,T,0.3816935020979285
AOS,ADSK,0.382179133464174
AOS,ADP,0.4634680849583743
AOS,AZO,0.3425772932301865
AOS,AVB,0.3174200895832399
AOS,AVY,0.5152153576775147
AOS,BLL,0.3781129982888171
AOS,BAC,0.5064439633793487
AOS,BK,0.5023531708214891
AOS,BAX,0.3648346677773454
AOS,BDX,0.3097456724973356
AOS,BRK-B,0.5332279666646428
AOS,BBY,0.3919848395084939
AOS,BIIB,0.2071425480284031
AOS,BLK,0.513865596007055
AOS,HRB,0.3162943378231211
AOS,BA,0.4157712244783982
AOS,BKNG,0.4085022822824449
AOS,BWA,0.50679910558403
AOS,BXP,0.3780615129714396
AOS,BSX,0.3828407180912486
AOS,BMY,0.2893675585996261
AOS,AVGO,0.4160979182906696
AOS,BR,0.4334207854904585
AOS,BF-B,0.3454626542204895
AOS,CHRW,0.3825650312634566
AOS,CDNS,0.3576915305042582
AOS,CPB,0.1563339180185284
AOS,COF,0.4799842280807195
AOS,CPRI,0.3754427208178812
AOS,CAH,0.3597616736779018
AOS,KMX,0.4313592679004754
AOS,CCL,0.3133879701465681
AOS,CAT,0.5306755471877921
AOS,CBOE,0.2386625454979258
AOS,CBRE,0.5140304928158014
AOS,CE,0.5250321538268842
AOS,CNC,0.2891602812733658
AOS,CNP,0.3236770171054542
AOS,CERN,0.3175116752344236
AOS,CF,0.3736393775305284
AOS,SCHW,0.5033586393776377
AOS,CHTR,0.3118125142622329
AOS,CVX,0.4031347068173083
AOS,CMG,0.2169003257117792
AOS,CB,0.4325072364110501
AOS,CHD,0.2197405619445201
AOS,CI,0.3406437512407305
AOS,CINF,0.4258806786109942
AOS,CTAS,0.4706481905514995
AOS,CSCO,0.4436997003709952
AOS,C,0.4937975220320714
AOS,CFG,0.4572394878382042
AOS,CTXS,0.3149983772179027
AOS,CLX,0.1400387997284557
AOS,CME,0.2925048446970484
AOS,CMS,0.2022425822933767
AOS,KO,0.3811689899882315
AOS,CTSH,0.4279378209803713
AOS,CL,0.3079566268583897
AOS,CMCSA,0.4119473280698802
AOS,CMA,0.4670585681261062
AOS,CAG,0.2224446830106599
AOS,COP,0.3467091960671
AOS,ED,0.1669857082348447
AOS,STZ,0.3371521384413711
AOS,COO,0.3543668200061851
AOS,CPRT,0.4383954094394138
AOS,GLW,0.5322022783115056
AOS,COST,0.3520395471786018
AOS,COTY,0.2785899145406261
AOS,CCI,0.2972060686474121
AOS,CSX,0.4857434723282857
AOS,CMI,0.51145262792898
AOS,CVS,0.3665576213088371
AOS,DHI,0.449764638741239
AOS,DHR,0.4065668058730302
AOS,DRI,0.349025664070041
AOS,DVA,0.3688181892929814
AOS,DE,0.5180781352285296
AOS,DAL,0.3955400590049516
AOS,XRAY,0.3783301338419159
AOS,DVN,0.3345923942750761
AOS,FANG,0.2930722113235922
AOS,DLR,0.2514878734337235
AOS,DFS,0.4645001127519796
AOS,DISCA,0.3007765816672296
AOS,DISCK,0.3104655276073538
AOS,DISH,0.3780573398877543
AOS,DG,0.2866399669566923
AOS,DLTR,0.2893559665334613
AOS,D,0.2262210770672347
AOS,DOV,0.554632201861368
AOS,DTE,0.2652148357929605
AOS,DRE,0.3934310168090653
AOS,DUK,0.2216377393220057
AOS,DXC,0.3626997812879696
AOS,EMN,0.5503150598263009
AOS,ETN,0.5787353419447203
AOS,EBAY,0.3099198659900402
AOS,ECL,0.4666521712249968
AOS,EIX,0.2225430162874281
AOS,EW,0.3392119876851276
AOS,EA,0.2487120592735755
AOS,EMR,0.5180603880349358
AOS,ETR,0.2513886024564966
AOS,EOG,0.3176110220645287
AOS,EFX,0.3987786330917353
AOS,EQIX,0.2717911999843729
AOS,EQR,0.3023696639634796
AOS,ESS,0.2975541542404999
AOS,EL,0.4167442048990507
AOS,EVRG,0.2474986582525413
AOS,ES,0.2063228887630941
AOS,RE,0.3527131088817438
AOS,EXC,0.3063444275763429
AOS,EXPE,0.3449724517522078
AOS,EXPD,0.4918202375061867
AOS,EXR,0.25223814918792
AOS,XOM,0.4124990445601706
AOS,FFIV,0.3830335089142705
AOS,FB,0.3438749266951278
AOS,FAST,0.4933307677814769
AOS,FRT,0.3213942680679351
AOS,FDX,0.4739571094463425
AOS,FIS,0.38877684200279
AOS,FITB,0.4633054098481978
AOS,FE,0.226282180395484
AOS,FRC,0.5023946475802066
AOS,FISV,0.4048158338671182
AOS,FLT,0.4109438482607691
AOS,FLS,0.4924132284686215
AOS,FLR,0.3334745770718467
AOS,FMC,0.4564116855102537
AOS,FL,0.3477293264704613
AOS,F,0.4420835028552808
AOS,FTNT,0.3191815441119993
AOS,FBHS,0.5949330818413705
AOS,BEN,0.5053195368762629
AOS,FCX,0.3867405286666821
AOS,GPS,0.3708453393032347
AOS,GRMN,0.4272920506534794
AOS,IT,0.410001840957019
AOS,GD,0.505992967490785
AOS,GE,0.3932025981801044
AOS,GIS,0.2388438452915429
AOS,GM,0.4479035181376169
AOS,GPC,0.4873219685186631
AOS,GILD,0.292574868021265
AOS,GPN,0.4440895432761426
AOS,GS,0.5175168008678617
AOS,GT,0.450359180982414
AOS,GWW,0.4664164173362259
AOS,HAL,0.3703087981372928
AOS,HBI,0.3821455679814332
AOS,HOG,0.3867112109848659
AOS,HIG,0.4216965836332469
AOS,HAS,0.3818994880979091
AOS,HCA,0.3596104340712964
AOS,HP,0.3196220079445472
AOS,HSIC,0.4095052110501593
AOS,HSY,0.23674400422621
AOS,HES,0.3481716282794679
AOS,HLT,0.4142931036955672
AOS,HOLX,0.3273458878674227
AOS,HD,0.5085812573912285
AOS,HON,0.559673548220453
AOS,HRL,0.1970326052649926
AOS,HST,0.3958366748891467
AOS,HPQ,0.4258525252330621
AOS,HUM,0.290119430969073
AOS,HBAN,0.4726956340374998
AOS,HII,0.4435952503944004
AOS,IDXX,0.3195997990508746
AOS,INFO,0.4003936080291966
AOS,ITW,0.6019045997558499
AOS,ILMN,0.2874069436475658
AOS,INTC,0.4017792910408658
AOS,ICE,0.3538275524559041
AOS,IBM,0.4351159950688454
AOS,INCY,0.2180335484962114
AOS,IP,0.507008103243272
AOS,IPG,0.4579773350380018
AOS,IFF,0.4064661895166062
AOS,INTU,0.3864883188576618
AOS,ISRG,0.3665863605988838
AOS,IVZ,0.5175086311953062
AOS,IPGP,0.4059439395172471
AOS,IQV,0.4031895841664036
AOS,IRM,0.32439877703293
AOS,JKHY,0.375502345091086
AOS,JBHT,0.4864989080507297
AOS,JEF,0.5025357761574957
AOS,SJM,0.18906834061416
AOS,JNJ,0.370456740564664
AOS,JCI,0.5287040956914285
AOS,JPM,0.5132734616470924
AOS,JNPR,0.3884246847958972
AOS,K,0.2288139545503543
AOS,KEY,0.4734004554995991
AOS,KEYS,0.4017451794432284
AOS,KMB,0.2641817637904583
AOS,KIM,0.3331497862122435
AOS,KMI,0.3229379357911668
AOS,KLAC,0.4246217293802551
AOS,KSS,0.3233056093479404
AOS,KR,0.1994001849145669
AOS,LLL,0.0410669846434003
AOS,LH,0.3913304032596326
AOS,LRCX,0.4338694346704993
AOS,LEG,0.5206281938556108
AOS,LEN,0.4338111899296321
AOS,LLY,0.2663966122694624
AOS,LNC,0.5041093345411494
AOS,LIN,0.5028213740664306
AOS,LKQ,0.4589170550115929
AOS,LMT,0.3937433164019554
AOS,L,0.4861369107335037
AOS,LOW,0.4706204779372916
AOS,LYB,0.5004437803794339
AOS,MTB,0.4610146703052913
AOS,MAC,0.2824699110626356
AOS,M,0.2957276767395528
AOS,MRO,0.309762185708834
AOS,MPC,0.4152026243863123
AOS,MAR,0.4185377749583865
AOS,MMC,0.435166387016502
AOS,MLM,0.4693832799253422
AOS,MAS,0.5930367148370859
AOS,MA,0.4363133132580489
AOS,MAT,0.3206756428724082
AOS,MKC,0.2604587524893867
AOS,MCD,0.337775268147203
AOS,MCK,0.3408009258164565
AOS,MDT,0.3830482051682061
AOS,MRK,0.3173719451811322
AOS,MET,0.5215782567267989
AOS,MTD,0.4661080862506236
AOS,MGM,0.405581289552455
AOS,MCHP,0.493653563678594
AOS,MU,0.4190887874671982
AOS,MSFT,0.4041852598650828
AOS,MAA,0.3078704396694543
AOS,MHK,0.4745107439521514
AOS,TAP,0.3361413573884307
AOS,MDLZ,0.3850929746443416
AOS,MNST,0.3449884497900777
AOS,MCO,0.4647365335183976
AOS,MS,0.532662649946258
AOS,MOS,0.3711312826160007
AOS,MSI,0.368741053406409
AOS,MSCI,0.3614639777858166
AOS,NDAQ,0.4109325326671674
AOS,NOV,0.3308863542710322
AOS,NKTR,0.2240394590064814
AOS,NTAP,0.4052180925525677
AOS,NFLX,0.2794534871231978
AOS,NWL,0.4094179770927401
AOS,NEM,0.0627907040320778
AOS,NWSA,0.4434206668994712
AOS,NWS,0.437870541790153
AOS,NEE,0.227366632510991
AOS,NLSN,0.3631354887329998
AOS,NKE,0.4148276809214931
AOS,NI,0.2645766509720395
AOS,JWN,0.3294595702739556
AOS,NSC,0.4934687129529306
AOS,NTRS,0.5451501073281445
AOS,NOC,0.3681699539817186
AOS,NCLH,0.3033165598296281
AOS,NRG,0.2572496983720604
AOS,NUE,0.4903955783986555
AOS,NVDA,0.3518840820177115
AOS,ORLY,0.3500779680205896
AOS,OXY,0.2979428217872575
AOS,OMC,0.4368387284482439
AOS,OKE,0.2976741911125644
AOS,ORCL,0.4140743350430269
AOS,PCAR,0.554134348014029
AOS,PKG,0.4764895972406298
AOS,PH,0.5601295259539726
AOS,PAYX,0.4851201000270679
AOS,PNR,0.5773289746598619
AOS,PBCT,0.4806340134225578
AOS,PEP,0.3519536798535909
AOS,PKI,0.4199342691618608
AOS,PRGO,0.2808075453190947
AOS,PFE,0.2866614456388826
AOS,PM,0.3302895507491374
AOS,PSX,0.4011940850542475
AOS,PNW,0.2259957285255112
AOS,PXD,0.3313398180560537
AOS,PNC,0.4850141153766958
AOS,RL,0.4121212774867133
AOS,PPG,0.5151991076811905
AOS,PPL,0.3132636933633825
AOS,PFG,0.5481402382233256
AOS,PG,0.2950825626362297
AOS,PGR,0.3772866434539206
AOS,PLD,0.391624870280541
AOS,PRU,0.527389744494768
AOS,PEG,0.2698996852603686
AOS,PSA,0.2442242537478351
AOS,PHM,0.4335385409544922
AOS,PVH,0.4639767690980399
AOS,QRVO,0.3955348324919255
AOS,PWR,0.4872007365882624
AOS,QCOM,0.3427119655578108
AOS,DGX,0.3538946088338831
AOS,RJF,0.5370942533274113
AOS,O,0.2626993447754296
AOS,REG,0.3282360309039728
AOS,REGN,0.2559880188234876
AOS,RF,0.4745811706509156
AOS,RSG,0.4237010538872122
AOS,RMD,0.2804544022881326
AOS,RHI,0.4565757744672097
AOS,ROK,0.5535737415723149
AOS,ROL,0.3764199515652576
AOS,ROP,0.5011831034198229
AOS,ROST,0.3910920143139794
AOS,RCL,0.3528188469125219
AOS,CRM,0.332521437878086
AOS,SBAC,0.3106271330407664
AOS,SLB,0.3725541646489174
AOS,STX,0.3436334763034494
AOS,SEE,0.4086634694518322
AOS,SRE,0.2762258766425232
AOS,SHW,0.4653680362410449
AOS,SPG,0.3456011521036277
AOS,SWKS,0.4467688471931093
AOS,SLG,0.3667135257179686
AOS,SNA,0.5394657586891539
AOS,SO,0.2318669405702418
AOS,LUV,0.4184490857520941
AOS,SPGI,0.4279765669307393
AOS,SWK,0.5710736800178873
AOS,SBUX,0.4009794300826145
AOS,STT,0.5195353891213176
AOS,SYK,0.3976302592366695
AOS,SIVB,0.504032656363588
AOS,SYF,0.4382423715253541
AOS,SNPS,0.4051210507533317
AOS,SYY,0.3432265227633097
AOS,TROW,0.5383467276230487
AOS,TTWO,0.2741360592491698
AOS,TPR,0.4397722973128839
AOS,TGT,0.3244982413165386
AOS,TEL,0.5648486326396486
AOS,FTI,0.3186759910114417
AOS,TFX,0.3528731371154406
AOS,TXN,0.5056168614429577
AOS,TXT,0.5297994405694968
AOS,TMO,0.3700700548840362
AOS,TWTR,0.2448914314927495
