Symbol_1,Symbol_2,DTW
BA,FISV,26.98516259765479
BA,FLT,24.285826952085145
BA,FLS,30.70116668364593
BA,FLR,32.820451338461226
BA,FMC,27.69200041236347
BA,FL,29.39760408256965
BA,F,26.62834371470774
BA,FTNT,32.39370048700856
BA,FBHS,29.499709306337316
BA,BEN,25.53456515753205
BA,FCX,44.937549048545556
BA,GPS,33.07866868494307
BA,GRMN,27.96229741378802
BA,IT,24.73685912173079
BA,GD,23.851050069915452
BA,GE,29.122669642399796
BA,GIS,27.97848490530742
BA,GM,25.552902225437478
BA,GPC,30.201504974677476
BA,GILD,26.545868431888298
BA,GPN,33.11245674440438
BA,GS,24.51291557260147
BA,GT,29.802438652843705
BA,GWW,28.236565802985467
BA,HAL,30.376508047598556
BA,HBI,34.885438013853374
BA,HOG,28.679845682395715
BA,HIG,25.137248104565266
BA,HAS,25.8917572359842
BA,HCA,27.03340630357279
BA,HP,32.45850471265674
BA,HSIC,25.723069267145455
BA,HSY,26.816592801420775
BA,HES,34.83008763269433
BA,HLT,25.986990756457555
BA,HOLX,30.87607289894885
BA,HD,25.198939093409287
BA,HON,24.385848549888713
BA,HRL,28.87329124216346
BA,HST,25.327723641180402
BA,HPQ,26.846295038013096
BA,HUM,27.31501150053279
BA,HBAN,25.879573793134576
BA,HII,26.88761930119456
BA,IDXX,27.821678974675557
BA,INFO,26.916032435555604
BA,ITW,25.771083826682503
BA,ILMN,31.444055218281534
BA,INTC,26.26791504361676
BA,ICE,26.778924424391683
BA,IBM,25.216482316832625
BA,INCY,33.98257420527937
BA,IP,26.393656552107295
BA,IPG,28.058188814450215
BA,IFF,27.25008353386042
BA,INTU,27.95698041710749
BA,ISRG,26.563597872669217
BA,IVZ,27.9239522428816
BA,IPGP,32.34687364166251
BA,IQV,26.09348314922959
BA,IRM,25.913273062767487
BA,JKHY,22.94842455803201
BA,JBHT,25.249830890966948
BA,JEF,24.967875536124904
BA,SJM,28.09484107774599
BA,JNJ,27.04725301157374
BA,JCI,25.569439573689017
BA,JPM,23.600282827092435
BA,JNPR,24.898595859678988
BA,K,25.978361972635213
BA,KEY,25.13915945603539
BA,KEYS,29.57201551231187
BA,KMB,26.42576676045511
BA,KIM,25.911195234188053
BA,KMI,29.377176189110692
BA,KLAC,31.029664309570244
BA,KSS,31.531578415491392
BA,KR,29.6617445629377
BA,LLL,80.65929009616703
BA,LH,26.725087697958266
BA,LRCX,32.107147460326395
BA,LEG,25.64265218802451
BA,LEN,29.6323418779662
BA,LLY,28.602155344785785
BA,LNC,26.679671406789062
BA,LIN,26.094955876495824
BA,LKQ,26.768763184174517
BA,LMT,26.753641026749335
BA,L,23.013025032127263
BA,LOW,26.284898538209273
BA,LYB,27.473872378693393
BA,MTB,25.27735679056478
BA,MAC,29.281623531701772
BA,M,33.90705302277788
BA,MRO,38.15730833140499
BA,MPC,26.042301597010727
BA,MAR,23.35508388157405
BA,MMC,24.33653981660727
BA,MLM,27.319875015855608
BA,MAS,27.018259559076085
BA,MA,23.743756555012965
BA,MAT,32.30181119910042
BA,MKC,25.042356645922332
BA,MCD,27.172288040229432
BA,MCK,29.086517422529518
BA,MDT,25.820919962830047
BA,MRK,27.45157495640734
BA,MET,24.015558537736002
BA,MTD,27.11073234036128
BA,MGM,26.762456969198997
BA,MCHP,30.525547026525924
BA,MU,36.09292045677124
BA,MSFT,28.113005439538306
BA,MAA,26.634526440754204
BA,MHK,27.211896360594324
BA,TAP,27.151969137617662
BA,MDLZ,28.166778933621202
BA,MNST,27.790875471026368
BA,MCO,28.420013878755174
BA,MS,26.313887195382076
BA,MOS,32.36588684875895
BA,MSI,27.765619335610367
BA,MSCI,27.380308550231334
BA,NDAQ,29.736605081283827
BA,NOV,31.778665894256385
BA,NKTR,41.95882000864462
BA,NTAP,26.091093097085867
BA,NFLX,31.83211947775311
BA,NWL,31.56405647410109
BA,NEM,32.54713171011333
BA,NWSA,24.271500084055397
BA,NWS,23.695697832736325
BA,NEE,28.82320228142774
BA,NLSN,25.315336217494846
BA,NKE,26.057192601620564
BA,NI,24.78557502158797
BA,JWN,31.829919293059486
BA,NSC,27.995142278260335
BA,NTRS,24.542369000385783
BA,NOC,24.442878080115502
BA,NCLH,30.828385425471343
BA,NRG,31.681795338233076
BA,NUE,28.269038198410144
BA,NVDA,35.023324432011485
BA,ORLY,27.148406899073557
BA,OXY,31.19424964319328
BA,OMC,24.868591098250757
BA,OKE,32.088078514754294
BA,ORCL,24.716997189023925
BA,PCAR,27.79221376682663
BA,PKG,25.353566147120837
BA,PH,22.734165991466472
BA,PAYX,24.768281541713222
BA,PNR,26.71905250546932
BA,PBCT,24.39181994862213
BA,PEP,25.327844305778573
BA,PKI,23.295729073161798
BA,PRGO,31.414368750434967
BA,PFE,26.390695353813282
BA,PM,24.29880914841497
BA,PSX,26.20969569579689
BA,PNW,23.83980617731504
BA,PXD,31.18545941249138
BA,PNC,24.116246790383883
BA,RL,27.259127961442093
BA,PPG,23.547303285012564
BA,PPL,25.885904524016922
BA,PFG,23.993524227906956
BA,PG,25.23765605564185
BA,PGR,24.405245115239776
BA,PLD,27.127085638792934
BA,PRU,23.94865726662648
BA,PEG,25.58783068292119
BA,PSA,26.02482760938754
BA,PHM,31.068456992971075
BA,PVH,27.703095540717968
BA,QRVO,34.927380858647886
BA,PWR,29.955980518246804
BA,QCOM,28.79552213999246
BA,DGX,28.40794319195421
BA,RJF,25.520976788833234
BA,O,25.38809120919965
BA,REG,24.435560444248146
BA,REGN,29.46865379374981
BA,RF,26.14663660134286
BA,RSG,24.93007256053569
BA,RMD,27.724864801268204
BA,RHI,24.222986650074603
BA,ROK,25.756455731519956
BA,ROL,26.182863851865267
BA,ROP,22.124902865020513
BA,ROST,24.27792807903215
BA,RCL,29.997056311306096
BA,CRM,27.870057572373256
BA,SBAC,28.752691962955836
BA,SLB,29.389263297431825
BA,STX,33.51419475213947
BA,SEE,29.37932230842704
BA,SRE,26.265105359080664
BA,SHW,26.64885075555111
BA,SPG,25.037984067079424
BA,SWKS,32.795648723182175
BA,SLG,24.682601093283353
BA,SNA,24.14259166393413
BA,SO,27.116469319035858
BA,LUV,25.434124000508806
BA,SPGI,26.497136322824197
BA,SWK,22.179937785915428
BA,SBUX,26.993815615060825
BA,STT,29.084984101163865
BA,SYK,24.975227261598274
BA,SIVB,30.9486337477084
BA,SYF,26.89808022771598
BA,SNPS,28.50119507564047
BA,SYY,23.517264696566706
BA,TROW,27.221107036594972
BA,TTWO,30.29435597301994
BA,TPR,29.02005038265816
BA,TGT,30.370930925163094
BA,TEL,26.09276750748859
BA,FTI,31.555624322317207
BA,TFX,24.229306373491248
BA,TXN,28.513258547314138
BA,TXT,26.037547891094988
BA,TMO,24.89693762242076
BA,TWTR,35.67664924642631
BA,TJX,24.685782443053085
BA,TSCO,26.982051838521986
BA,TDG,24.486820827886262
BA,TRV,22.161636556214646
BA,TRIP,32.335249889763716
BA,TSN,25.70364020904378
BA,UDR,24.300346142300807
BA,ULTA,29.55126770935035
BA,USB,24.048365660016316
BA,UAA,32.210355501902114
BA,UNP,26.2245400649463
BA,UAL,29.52683244874798
BA,UNH,26.031450222509978
BA,UPS,26.141620038704712
BA,URI,34.233003125115005
BA,UHS,28.595718881343775
BA,UNM,26.486114293186272
BA,VFC,25.596376642580516
BA,VLO,27.018710273543476
BA,VTR,24.38294586712786
BA,VRSN,26.20805233961313
BA,VRSK,28.298096342303257
BA,VZ,24.101319145357174
BA,VRTX,31.91901389141278
BA,V,26.487518403710233
BA,VNO,23.902038485226704
BA,VMC,31.09282911399178
BA,WMT,28.40551712787558
BA,WBA,28.520137019495376
BA,DIS,25.52164567623349
BA,WM,24.685072869749053
BA,WAT,26.354830999998324
BA,WEC,26.646091898771722
BA,WFC,23.53129299676101
BA,WELL,24.756751223646198
BA,WDC,31.821180906119356
BA,WU,25.951753502307653
BA,WY,30.813929051459517
BA,WHR,29.431706221411293
BA,WMB,32.09839033183421
BA,WLTW,24.461539317398113
BA,WYNN,31.420246118975893
BA,XEL,26.299129729763493
BA,XRX,29.594293469589992
BA,XLNX,30.995377464931803
BA,XYL,26.93514916864112
BA,YUM,25.850576726716547
BA,ZBH,25.13381601856602
BA,ZION,26.32807469352333
BA,ZTS,27.079411288832382
BKNG,BWA,24.513103406935844
BKNG,BXP,21.640417303197204
BKNG,BSX,25.149496728574466
BKNG,BMY,23.18494460318656
BKNG,AVGO,24.917856967217723
BKNG,BR,21.16227930920151
BKNG,BF-B,20.105551131671106
BKNG,CHRW,22.236589087277558
BKNG,CDNS,23.361729350637297
BKNG,CPB,23.819498288196556
BKNG,COF,22.439026959072383
BKNG,CPRI,31.554069086345876
BKNG,CAH,24.783828980520433
BKNG,KMX,25.1954540311613
BKNG,CCL,28.737753665183764
BKNG,CAT,21.987143857855113
BKNG,CBOE,24.05574757954903
BKNG,CBRE,22.233166530896227
BKNG,CE,21.60791225685518
BKNG,CNC,27.633794117020216
BKNG,CNP,23.877606368604404
BKNG,CERN,21.61657312493371
BKNG,CF,30.401305899106752
BKNG,SCHW,25.087104089666962
BKNG,CHTR,24.13950778430315
BKNG,CVX,21.277969713842026
BKNG,CMG,29.86363219199861
BKNG,CB,19.404714550464274
BKNG,CHD,21.078343643736325
BKNG,CI,22.87555493468645
BKNG,CINF,20.41246041938938
BKNG,CTAS,20.567321809892064
BKNG,CSCO,22.91415640265049
BKNG,C,22.493334627017255
BKNG,CFG,24.833500960571637
BKNG,CTXS,24.788702945911755
BKNG,CLX,22.229714066600522
BKNG,CME,20.62751267738048
BKNG,CMS,20.06082651129941
BKNG,KO,19.368041993609285
BKNG,CTSH,20.794293280057687
BKNG,CL,22.082108908034243
BKNG,CMCSA,20.031355576708417
BKNG,CMA,24.34493299461809
BKNG,CAG,22.792564283664067
BKNG,COP,27.26035080808503
BKNG,ED,22.04231491715673
BKNG,STZ,21.3764051254136
BKNG,COO,22.580967817301538
BKNG,CPRT,21.66830225573907
BKNG,GLW,20.97604151093919
BKNG,COST,21.31031955205068
BKNG,COTY,33.29649078320239
BKNG,CCI,24.262988799749337
BKNG,CSX,21.78516229338498
BKNG,CMI,21.042224174119255
BKNG,CVS,25.0468252828459
BKNG,DHI,28.825452149458012
BKNG,DHR,22.711682147258095
BKNG,DRI,23.43674012912685
BKNG,DVA,23.51171226408639
BKNG,DE,21.436564839682188
BKNG,DAL,23.093220977964243
BKNG,XRAY,24.848730726653926
BKNG,DVN,37.89145468432945
BKNG,FANG,32.48549941627098
BKNG,DLR,23.206191879088202
BKNG,DFS,24.456666013127855
BKNG,DISCA,26.822512352166655
BKNG,DISCK,24.71287401965753
BKNG,DISH,26.516305021139658
BKNG,DG,24.19984154745092
BKNG,DLTR,23.859592859473818
BKNG,D,24.528249449936112
BKNG,DOV,21.283654161791052
BKNG,DTE,19.490174165837296
BKNG,DRE,22.116367344337824
BKNG,DUK,19.878006469672993
BKNG,DXC,30.082236751149296
BKNG,EMN,22.637325295630124
BKNG,ETN,20.540224464978355
BKNG,EBAY,22.16710475077617
BKNG,ECL,19.642686956931456
BKNG,EIX,22.904853556910638
BKNG,EW,27.795544624185204
BKNG,EA,22.76424969549849
BKNG,EMR,21.247827400291676
BKNG,ETR,20.453806547881545
BKNG,EOG,27.47194311436077
BKNG,EFX,24.03866807266013
BKNG,EQIX,22.778058754345132
BKNG,EQR,22.76962367545346
BKNG,ESS,22.570238069777368
BKNG,EL,19.599025582302836
BKNG,EVRG,21.809157916374044
BKNG,ES,24.165113608339166
BKNG,RE,19.91030765015777
BKNG,EXC,20.580732466065157
BKNG,EXPE,22.403069978594687
BKNG,EXPD,19.587716491851367
BKNG,EXR,23.847493451301716
BKNG,XOM,20.7368530414209
BKNG,FFIV,22.805663305750546
BKNG,FB,22.480860167982005
BKNG,FAST,23.94358299800512
BKNG,FRT,20.34862932859209
BKNG,FDX,21.411431013342074
BKNG,FIS,23.94614294792137
BKNG,FITB,23.23674245337936
BKNG,FE,23.372200270233552
BKNG,FRC,24.09258178336728
BKNG,FISV,23.15036478863784
BKNG,FLT,21.71962597059677
BKNG,FLS,25.708993592079786
BKNG,FLR,34.272706850987845
BKNG,FMC,26.931831392797683
BKNG,FL,28.612881057163996
BKNG,F,23.853212575943235
BKNG,FTNT,29.53501515147196
BKNG,FBHS,22.298121011534377
BKNG,BEN,22.71065750595578
BKNG,FCX,40.28178146610308
BKNG,GPS,32.079041163826595
BKNG,GRMN,21.43661447215156
BKNG,IT,21.166735010601705
BKNG,GD,19.101522221681577
BKNG,GE,31.391500689892414
BKNG,GIS,21.53314299196584
BKNG,GM,23.47879239785076
BKNG,GPC,20.680949328463512
BKNG,GILD,24.369923619389798
BKNG,GPN,22.531705948034908
BKNG,GS,20.773378883671707
BKNG,GT,25.32103196646084
BKNG,GWW,23.943012882098685
BKNG,HAL,27.62990027916505
BKNG,HBI,28.57438982302461
BKNG,HOG,24.66006783040312
BKNG,HIG,20.06103934435042
BKNG,HAS,22.25162645428987
BKNG,HCA,22.68574401175571
BKNG,HP,33.30304149423867
BKNG,HSIC,23.628080922896935
BKNG,HSY,19.564051144981775
BKNG,HES,30.738610613494842
BKNG,HLT,20.275512419130052
BKNG,HOLX,22.584988041635242
BKNG,HD,22.117340528387714
BKNG,HON,19.51235675425498
BKNG,HRL,24.466650785155757
BKNG,HST,21.050254022053583
BKNG,HPQ,23.888221458424958
BKNG,HUM,24.740705124154154
BKNG,HBAN,24.75742190449877
BKNG,HII,21.38946162207555
BKNG,IDXX,22.093047484429725
BKNG,INFO,23.018145477942603
BKNG,ITW,20.63170978309604
BKNG,ILMN,26.008361427064457
BKNG,INTC,22.5081135417714
BKNG,ICE,21.76447038712374
BKNG,IBM,18.96171136126147
BKNG,INCY,30.400271352603987
BKNG,IP,22.291622780802403
BKNG,IPG,22.788568968841656
BKNG,IFF,21.368555803420527
BKNG,INTU,21.49408162182444
BKNG,ISRG,20.732885865432742
BKNG,IVZ,25.969559875451473
BKNG,IPGP,27.743300517440762
BKNG,IQV,20.268210534205362
BKNG,IRM,21.52857486366847
BKNG,JKHY,20.12281534531776
BKNG,JBHT,21.258462085430764
BKNG,JEF,22.262038147847573
BKNG,SJM,21.697316468234533
BKNG,JNJ,19.898998068398708
BKNG,JCI,21.03045014386685
BKNG,JPM,20.018053962688157
BKNG,JNPR,23.451003786649018
BKNG,K,21.966881955256902
BKNG,KEY,24.992978709364927
BKNG,KEYS,24.91347284317805
BKNG,KMB,23.235052023083952
BKNG,KIM,23.838797052201837
BKNG,KMI,26.460199773157928
BKNG,KLAC,28.669587362970418
BKNG,KSS,31.920505384686425
BKNG,KR,25.18710085351154
BKNG,LLL,75.13389930197211
BKNG,LH,20.541295849444985
BKNG,LRCX,31.1507600022804
BKNG,LEG,22.472747012123243
BKNG,LEN,27.57556703683333
BKNG,LLY,25.217254365763534
BKNG,LNC,25.141053321147538
BKNG,LIN,23.63267595386758
BKNG,LKQ,22.837845150595324
BKNG,LMT,23.066854641587238
BKNG,L,18.92872064824782
BKNG,LOW,22.961031076814383
BKNG,LYB,24.00405809072298
BKNG,MTB,21.419124431688786
BKNG,MAC,28.52225361426756
BKNG,M,34.974025652331
BKNG,MRO,38.16707741311819
BKNG,MPC,26.648816429086686
BKNG,MAR,19.411658072845583
BKNG,MMC,22.053753923337524
BKNG,MLM,23.632936155896722
BKNG,MAS,23.528588423368426
BKNG,MA,22.136840583395426
BKNG,MAT,28.421311117029692
BKNG,MKC,21.820462809207026
BKNG,MCD,20.356804228201405
BKNG,MCK,24.61844464491409
BKNG,MDT,19.88660471678633
BKNG,MRK,20.607044529473278
BKNG,MET,21.09644130718275
BKNG,MTD,21.998579354537775
BKNG,MGM,25.739282402504966
BKNG,MCHP,23.92280995698043
BKNG,MU,32.61119105165743
BKNG,MSFT,24.040311816996372
BKNG,MAA,20.672174844985893
BKNG,MHK,24.630870471379126
BKNG,TAP,22.655610075140057
BKNG,MDLZ,24.75408027582318
BKNG,MNST,23.528830238166876
BKNG,MCO,24.421750821557666
BKNG,MS,21.080331364107174
BKNG,MOS,30.654460223831663
BKNG,MSI,20.707374913409573
BKNG,MSCI,24.40424271532077
BKNG,NDAQ,22.772144750329943
BKNG,NOV,30.010775345607772
BKNG,NKTR,41.68241530492802
BKNG,NTAP,25.505319737235524
BKNG,NFLX,29.52123536756833
BKNG,NWL,25.983284423699395
BKNG,NEM,32.188606460346065
BKNG,NWSA,21.794325767760654
BKNG,NWS,21.677092856681654
BKNG,NEE,22.26462447841714
BKNG,NLSN,23.65286341593462
BKNG,NKE,22.917709516416515
BKNG,NI,20.57619340415558
BKNG,JWN,31.898861710851342
BKNG,NSC,22.759657866860408
BKNG,NTRS,21.05739033539122
BKNG,NOC,24.288995651133757
BKNG,NCLH,32.78406398550341
BKNG,NRG,30.634861840652995
BKNG,NUE,25.626926054529
BKNG,NVDA,33.87780889871422
BKNG,ORLY,25.715096319247763
BKNG,OXY,30.182100964475573
BKNG,OMC,19.10254223846435
BKNG,OKE,26.797135650582383
BKNG,ORCL,21.127393327955563
BKNG,PCAR,23.560791730367555
BKNG,PKG,21.21487995119396
BKNG,PH,21.29005474903461
BKNG,PAYX,20.447873806027033
BKNG,PNR,21.977220780532768
BKNG,PBCT,21.491041200867993
BKNG,PEP,22.556791897563926
BKNG,PKI,23.019921134390138
BKNG,PRGO,30.81945645196751
BKNG,PFE,20.98994662686855
BKNG,PM,20.190039053320625
BKNG,PSX,22.978604653112974
BKNG,PNW,20.401335647366494
BKNG,PXD,28.49260930356591
BKNG,PNC,21.472081867557478
BKNG,RL,26.651740360411626
BKNG,PPG,21.565367985100558
BKNG,PPL,22.428714023579158
BKNG,PFG,22.25860324917703
BKNG,PG,22.55627164266673
BKNG,PGR,22.222977238262608
BKNG,PLD,23.236249845470656
BKNG,PRU,22.3936836182107
BKNG,PEG,20.1813757965186
BKNG,PSA,21.153586070556138
BKNG,PHM,28.487206930082984
BKNG,PVH,27.39419242062508
BKNG,QRVO,31.51479137770412
BKNG,PWR,25.59455683133426
BKNG,QCOM,25.48684770089456
BKNG,DGX,20.305655778758794
BKNG,RJF,21.270666977301
BKNG,O,21.047232131095043
BKNG,REG,20.854019435858724
BKNG,REGN,30.005387856120386
BKNG,RF,25.24708667176537
BKNG,RSG,21.206845101530554
BKNG,RMD,22.593314384606426
BKNG,RHI,21.341650303619744
BKNG,ROK,23.590939527891138
BKNG,ROL,21.811691702622948
BKNG,ROP,21.758359660759748
BKNG,ROST,21.73979033401896
BKNG,RCL,27.902396118618945
BKNG,CRM,24.699247981574395
BKNG,SBAC,23.091540223342122
BKNG,SLB,27.297944746552545
BKNG,STX,30.43883960771556
BKNG,SEE,21.183103289989994
BKNG,SRE,22.929583270181126
BKNG,SHW,24.61704790886492
BKNG,SPG,23.188870181579514
BKNG,SWKS,28.280252525671976
BKNG,SLG,23.118943295734717
BKNG,SNA,23.659556063123258
BKNG,SO,24.659833586203156
BKNG,LUV,22.499382264914658
BKNG,SPGI,20.983797780187693
BKNG,SWK,21.82160167693845
BKNG,SBUX,19.150650676150438
BKNG,STT,22.659652732779264
BKNG,SYK,20.551305069894287
BKNG,SIVB,28.421464055531562
BKNG,SYF,24.154424980785564
BKNG,SNPS,23.817383421254053
BKNG,SYY,19.782058770862395
BKNG,TROW,20.804729748836763
BKNG,TTWO,24.551401051256313
BKNG,TPR,27.437901813779646
BKNG,TGT,24.105098749474763
BKNG,TEL,19.49773957940964
BKNG,FTI,30.57725670604831
BKNG,TFX,24.280557449255035
BKNG,TXN,21.038757471119965
BKNG,TXT,22.837149646996004
BKNG,TMO,22.762176248181664
BKNG,TWTR,35.57465894577824
BKNG,TJX,21.44365883531302
BKNG,TSCO,23.68968304121628
BKNG,TDG,21.820206879809575
BKNG,TRV,19.377637502191043
BKNG,TRIP,32.737627670761206
BKNG,TSN,25.10082908964677
BKNG,UDR,23.599748556883874
BKNG,ULTA,27.407925208178987
BKNG,USB,19.884219006242574
BKNG,UAA,32.319219468839165
BKNG,UNP,21.247441494618773
BKNG,UAL,28.119995226334115
BKNG,UNH,25.123003505361744
BKNG,UPS,22.143848267744264
BKNG,URI,28.904594522832518
BKNG,UHS,23.700737088498045
BKNG,UNM,24.00583443669485
BKNG,VFC,21.253015212130176
BKNG,VLO,25.685783084809493
BKNG,VTR,22.803212125161835
BKNG,VRSN,23.019376380328122
BKNG,VRSK,23.710326264537375
BKNG,VZ,21.43305755468779
BKNG,VRTX,27.769829420446243
BKNG,V,19.01744843347697
BKNG,VNO,25.199657898321515
BKNG,VMC,22.81635478933932
BKNG,WMT,20.073905824314334
BKNG,WBA,26.572329172782403
BKNG,DIS,20.30620179568931
BKNG,WM,22.78324495507459
BKNG,WAT,20.492791634982957
BKNG,WEC,20.545910380080308
BKNG,WFC,22.142184120874315
BKNG,WELL,22.139092703653226
BKNG,WDC,32.75316767926224
BKNG,WU,23.253237658363954
BKNG,WY,23.100552397278253
BKNG,WHR,23.51932896858679
BKNG,WMB,28.51816038602498
BKNG,WLTW,19.23718879209743
BKNG,WYNN,32.15520858596238
BKNG,XEL,22.996326929885704
BKNG,XRX,22.71534035177929
BKNG,XLNX,25.553049021967603
BKNG,XYL,21.131462821290867
BKNG,YUM,21.05304223820204
BKNG,ZBH,20.862542962401246
BKNG,ZION,24.81796093611024
BKNG,ZTS,23.463090162659412
BWA,BXP,28.777837460972975
BWA,BSX,24.067005415368023
BWA,BMY,23.764932233714603
BWA,AVGO,28.71343831281223
BWA,BR,22.99082411468055
BWA,BF-B,24.805454141134252
BWA,CHRW,24.023539454931218
BWA,CDNS,25.304037425092133
BWA,CPB,28.027146576649642
BWA,COF,23.593365938514637
BWA,CPRI,32.91013846902948
BWA,CAH,24.685394482017088
BWA,KMX,26.549939391882145
BWA,CCL,31.548381429390968
BWA,CAT,22.16450087330767
BWA,CBOE,26.68269848415789
BWA,CBRE,23.293796511672028
BWA,CE,22.988035104756733
BWA,CNC,28.679852546156212
BWA,CNP,24.96457412991661
BWA,CERN,24.56590589465494
BWA,CF,31.514646067657484
BWA,SCHW,24.200642101191647
BWA,CHTR,26.374168231961587
BWA,CVX,26.944488157669976
BWA,CMG,27.7887943202586
BWA,CB,22.73913505450744
BWA,CHD,24.751823642307507
BWA,CI,26.360796092372
BWA,CINF,26.781632023038444
BWA,CTAS,23.288285252062753
BWA,CSCO,24.871786117550773
BWA,C,23.352592735423624
BWA,CFG,23.428258598092917
BWA,CTXS,25.076894089977518
BWA,CLX,27.023214722961427
BWA,CME,26.127313184975197
BWA,CMS,26.83924797807405
BWA,KO,24.404463510991093
BWA,CTSH,24.736615480573118
BWA,CL,25.527390886712148
BWA,CMCSA,23.604699935925176
BWA,CMA,24.086757703746308
BWA,CAG,25.792212483719315
BWA,COP,25.841462554332686
BWA,ED,26.621767717122914
BWA,STZ,25.57156814975319
BWA,COO,26.47472517536436
BWA,CPRT,25.112438234774498
BWA,GLW,24.213397026703284
BWA,COST,26.19768371977004
BWA,COTY,35.1430919812223
BWA,CCI,25.31729508995096
BWA,CSX,24.004672848095975
BWA,CMI,22.348918444997818
BWA,CVS,24.751026679846603
BWA,DHI,27.62734804414576
BWA,DHR,25.15582643024494
BWA,DRI,27.3187494907068
BWA,DVA,25.96591350757492
BWA,DE,25.929176703658424
BWA,DAL,28.89932597524336
BWA,XRAY,24.031810739958356
BWA,DVN,38.27850446461289
BWA,FANG,36.09426310247037
BWA,DLR,30.500198262476907
BWA,DFS,26.193977276513824
BWA,DISCA,31.251612236258737
BWA,DISCK,30.96769292095045
BWA,DISH,26.93986510866998
BWA,DG,28.587469536640338
BWA,DLTR,29.270072411373107
BWA,D,26.908291423436864
BWA,DOV,22.740707576122663
BWA,DTE,23.817153964694114
BWA,DRE,25.80939042592096
BWA,DUK,26.09058111025228
BWA,DXC,30.250029993323317
BWA,EMN,22.20336615163512
BWA,ETN,23.13962087902158
BWA,EBAY,25.579243870146097
BWA,ECL,23.727817872546932
BWA,EIX,24.485461205738147
BWA,EW,28.79781593987044
BWA,EA,26.75227313592677
BWA,EMR,21.36936465980021
BWA,ETR,26.153377252087488
BWA,EOG,31.295835486216234
BWA,EFX,28.449586755032723
BWA,EQIX,27.175553298404722
BWA,EQR,29.31115009401273
BWA,ESS,28.19661451843029
BWA,EL,24.30297203089157
BWA,EVRG,28.1550656980727
BWA,ES,26.088573773163763
BWA,RE,26.2188131181016
BWA,EXC,24.748746737049697
BWA,EXPE,29.340678500438766
BWA,EXPD,22.93739361741469
BWA,EXR,26.618050491554428
BWA,XOM,24.993379466070518
BWA,FFIV,26.42655574538909
BWA,FB,28.666273643385683
BWA,FAST,29.101462490640657
BWA,FRT,25.320209051937137
BWA,FDX,22.309727459009185
BWA,FIS,28.2161924476608
BWA,FITB,24.678212254634843
BWA,FE,27.458398795037375
BWA,FRC,25.061777926575996
BWA,FISV,25.310028713991866
BWA,FLT,25.06782599031793
BWA,FLS,25.8461789200308
BWA,FLR,32.344062903357184
BWA,FMC,24.407330848209416
BWA,FL,29.639475952511045
BWA,F,25.99092775033847
BWA,FTNT,28.913696417897306
BWA,FBHS,24.69773411259301
BWA,BEN,23.915455807513442
BWA,FCX,38.349761393663876
BWA,GPS,30.700315720128884
BWA,GRMN,24.21036321504997
BWA,IT,26.394529320632184
BWA,GD,22.69207122603682
BWA,GE,26.675186123420424
BWA,GIS,26.66071947232721
BWA,GM,25.000239776221825
BWA,GPC,23.041424871140133
BWA,GILD,27.92137505086197
BWA,GPN,24.68607447452963
BWA,GS,22.034278342257675
BWA,GT,28.004754114474004
BWA,GWW,24.604549241465456
BWA,HAL,32.86390259331365
BWA,HBI,29.60698340691025
BWA,HOG,28.73638554340488
BWA,HIG,24.05239881146785
BWA,HAS,28.887032457742922
BWA,HCA,24.31073916659177
BWA,HP,37.71991739451493
BWA,HSIC,25.948554572969645
BWA,HSY,26.191578292845143
BWA,HES,33.68508109744914
BWA,HLT,23.581627016742125
BWA,HOLX,24.28237171387503
BWA,HD,24.620073004582768
BWA,HON,26.223603071507895
BWA,HRL,27.852813554658315
BWA,HST,25.780556040808506
BWA,HPQ,28.872761727866926
BWA,HUM,23.693008054801716
BWA,HBAN,23.429118107183662
BWA,HII,23.5882000221974
BWA,IDXX,26.290248444338342
BWA,INFO,23.436146420445045
BWA,ITW,24.96339876737827
BWA,ILMN,30.13143933939992
BWA,INTC,26.828087930108275
BWA,ICE,24.070272828253316
BWA,IBM,24.279840468099927
BWA,INCY,31.786572603290097
BWA,IP,23.76508388828595
BWA,IPG,25.403611304609996
BWA,IFF,25.755632436088565
BWA,INTU,25.592938220191265
BWA,ISRG,26.141643160505968
BWA,IVZ,25.023827914133758
BWA,IPGP,31.326674834589877
BWA,IQV,24.970474735238035
BWA,IRM,22.99427391213844
BWA,JKHY,25.8897216625595
BWA,JBHT,23.04558390919053
BWA,JEF,23.463825170984343
BWA,SJM,25.93640587633843
BWA,JNJ,22.618119069971012
BWA,JCI,23.64288298129344
BWA,JPM,21.899828390418364
BWA,JNPR,27.057542250833464
BWA,K,26.3717802359794
BWA,KEY,23.132351667619055
BWA,KEYS,26.862681245817654
BWA,KMB,25.85040975796106
BWA,KIM,31.08314608763672
BWA,KMI,30.743420241836954
BWA,KLAC,26.502983289644888
BWA,KSS,34.906563227057056
BWA,KR,31.000372197822944
BWA,LLL,76.4701910620811
BWA,LH,23.620034493052085
BWA,LRCX,28.186263831862316
BWA,LEG,23.908798877905948
BWA,LEN,26.7516490567662
BWA,LLY,27.682394093478504
BWA,LNC,25.286609947657926
BWA,LIN,22.635855906078746
BWA,LKQ,26.93336101874753
BWA,LMT,24.09581445898098
BWA,L,22.721697552290927
BWA,LOW,25.920477621355737
BWA,LYB,24.495878643999443
BWA,MTB,24.596428490452265
